Source,Source_IP,Destination,Destination_IP
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,0.0
9.116.54.115,0.0,215.202.29.149,0.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,0.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,1.0
9.116.54.115,1.0,215.202.29.149,0.0
